Unnamed: 0,comments,Service,clean_sentence,sentiment,cluster,nb_mots,x,y
677,Bsr wave côté d'ivoire chez nous ici ya certaines personnes qui font les retraits et prenne 100f c'est normal?,WAVE,bsr wave côté ivoire ici personne retrait prendre normal,NEGATIVE,0,9,0.07287485732906282,-0.004450295991617052
678,Quel sont les procédures pour avoir un carte prépayée wave,WAVE,procédure carte prépayer wav,POSITIVE,2,4,0.027609936293582996,-0.12999758202992373
679,Pourquoi certains l'ont reçu et pas nous alors que nous faisons beaucoup de transactions sur wave,WAVE,recevoir faire beaucoup transaction wave,POSITIVE,0,5,0.036281075612951644,-0.046506703013357194
680,"Souvent tu atteins l´étape de récompense et tu penses que tu as eu cadeaux dès que tu grattes tu constates qu´on te dit tu n´as rien gagné,j'ai eu mm ce problème la dernière fois après mon achat de plus 1000 fr",WAVE,atteindre récompense pense cadeal gratte constate rien gagner problème dernier fois achat,NEGATIVE,0,12,-0.05703317531660402,-0.023599855518254977
681,"Bonjour wave côte d'ivoire, j'ai une question svp vu les élections qui arrivent est ce que notre argent sera bien sécurisé, faut pas on va dire problème réseau l argent a disparue",WAVE,bonjour wave côte ivoire question svp élection arriver argent bien sécuriser falloir problèm réseau argent disparaître,NEGATIVE,1,16,0.1854191314564911,0.07693792908521657
682,"Wave Côte d'Ivoire
Toujours pas reçu ma carte prépayée. Dois-je intégré quelle secte?",WAVE,wave côte ivoire recevoir carte prépayer devoir intégré secte,POSITIVE,1,9,0.40438723340395855,0.024372839589266754
683,"Wave, à Yamoussoukro il y a des frais pour les paiements marchands ???",WAVE,wave yamoussoukro frais paiement marchand,NEGATIVE,0,5,0.011261371667993772,-0.030903750216096915
684,Mais Mois je veux ajouter plus comment faire,WAVE,mois vouloir ajouter faire,NEGATIVE,0,4,-0.05362175073856962,-0.04136596221369942
686,"Wave Côte d'Ivoire
merci beaucoup pour votre travail. Franchement dit sa nous aider énormément. Et j'espère que cela durera éternellement.",WAVE,wave côte ivoire beaucoup travail franchement aider énormément espérer durer éternellement,POSITIVE,1,11,0.2845856976355475,0.0820570897832786
687,J' ai bloqué mon compte wave comment je vais faire pour débloquer,WAVE,bloquer compte wave faire débloquer,NEGATIVE,0,5,0.008485305724661605,-0.030129752328278796
688,Toujours bientôt mais rien à l’horizon Djo pardonnez libéré la carte maintenant,WAVE,bientôt rien horizon djo pardonnez libérer carte,NEGATIVE,0,7,0.0021550981310199564,-0.0957713307612676
689,"Wave Côte d'Ivoire
cela fait 3 a 4 mois que je coure après vos agents pour juste venir mettre les codes QR dans mon espace (cave) à songon , c'est quoi le souci pourtant je vois les codes QR dans d'autres magasins , kiosques,...",WAVE,wave côte ivoire mois courir agent venir mettre code espace cave songon souci pourtant voir code magasin kiosque,NEGATIVE,1,18,0.19671509461381004,0.06627798206962805
690,Mais ca ne peux plus dépasser les 2 millions,WAVE,dépasser million,NEGATIVE,0,2,-0.05453125553256343,-0.03208454384213509
691,"STOP AUX ARNAQUES.
LES CODES DE 4 CHIFFRES PEUT-IL DEVENIR 5 OU 6 CHIFFRES.
JE VEUX BIEN CALER MON DJÈ",WAVE,arnaque code chiffre devenir chiffre vouloir bien caler djè,NEGATIVE,0,9,-0.057070390201606515,-0.03532179389548636
692,Enfin l'animation du jeune dans les commentaires à été reprises par wave,WAVE,animation jeune commentaire être reprendre wave,NEUTRAL,0,6,0.011483991604768153,-0.021982002572303348
693,Amen j'ai compris oooh,WAVE,amen oooh,POSITIVE,0,2,-0.0560198262758762,-0.038981623371913285
694,Wave je veux ma carte,WAVE,wave vouloir carte,NEUTRAL,2,3,0.115684695943873,-0.13989859741895894
695,"Merci beaucoup wave, mon réabonnement Netflix effectué avec succès avec ma nouvelle carte visa.",WAVE,beaucoup wave réabonnement netflix effectuer succès nouveau carte visa,POSITIVE,2,9,0.09754451600543339,-0.16916224648026545
696,"Votre affaire de 200f pour payer canal plus là, revoyez ça",WAVE,affaire payer canal revoir,NEGATIVE,0,4,-0.05207519478705893,-0.03277161254384365
697,"En Côte d’Ivoire
c’est
Wave Côte d'Ivoire
nous on kiff",WAVE,côte ivoire wave côte ivoire kiff,POSITIVE,1,6,0.6330489962346127,0.23603090911225424
698,Wave forcément !!!,WAVE,wave forcémer,POSITIVE,0,2,0.07737698215576053,-0.03658598201164825
699,Affaires de cadeaux 50f là essayer de trouver solution hien,WAVE,affaire cadeal essayer trouver solution hien,POSITIVE,0,6,-0.04945070042170562,-0.03549750340917436
700,Wave je suis moissi,WAVE,wave moissi,NEUTRAL,1,2,0.381627810051306,-0.04396974363809679
701,"Wave Côte d'Ivoire depuis là, j'ai pas reçu ma carte prépayée hein",WAVE,wave côte ivoire recevoir carte prépayer hein,NEUTRAL,1,7,0.4108385683462152,0.03255976899500765
702,Oui ton argent est kalei oui ton argent est kalei sur wave business oui mais nous on gagne quoi vraiment. Sinon qu’on peut prendre espèce oui . Vous avez diminuer les frais oui mais nous les commerçants gagnons quoi . Moi j’ai dis mes vérités à l’argent wave qui s’occupe de ma zone . Tchaiiiiii sciencé maintenant oubien.,WAVE,oui argent kalei oui argent kalei wave business oui gagner vraiment prendre espèce oui avoir diminuer frais oui commerçant gagnon dire vérité argent wav occuper zone tchaiiiiii sciencer oubien,NEGATIVE,0,29,-0.035840519775182544,-0.01949778727145227
703,Comment faire pour mettre plus de 2 millions sur weve,WAVE,faire mettre million weve,NEGATIVE,0,4,-0.05961297926831679,-0.03684743197212056
704,Trop cool,WAVE,trop cool,POSITIVE,0,2,-0.05414426433803174,-0.03350928521504212
705,Les réabonnement canal+frère 200f c'est trop,WAVE,réabonnement trop,NEGATIVE,0,2,-0.05155238837027485,-0.04138953420255141
706,Merci wave ma carte prépayée activé hier j'étais fan,WAVE,wave carte prépayer activer hier fan,POSITIVE,2,6,0.0836371306068627,-0.10849758888992597
707,Comment s'en acquérir ?...les lieux où bank..qui acceptent cette carte.,WAVE,acquérir lieu bank accepter carte,POSITIVE,0,5,-0.00619882244016843,-0.08904892434030667
709,Bonjour waves je suis a l extérieur je n'arrive plus a rentrer sur mon waves ci,WAVE,bonjour waves extérieur arriver rentrer wave,NEGATIVE,0,6,0.01311482789589145,-0.03197261836302634
710,Pourquoi payer 100f quand tu fais un dépôt,WAVE,payer dépôt,NEGATIVE,0,2,-0.05933171106737364,-0.02895662517006979
711,"Pourquoi j'arrive pas à débloquer mon coffre depuis hier nuit
Wave Côte d'Ivoire",WAVE,arriver débloquer coffre hier nuit wave côte ivoire,NEGATIVE,1,8,0.3249800754952692,0.10722452035177733
712,"Depuis j ai wave j ai jamais reçu cadeaux 5000 pourtant retrait dépôt vas me tuer payer taxis nourriture
Wave Côte d'Ivoire
toclo",WAVE,wave jamais recevoir cadeal pourtant retraire dépôt tuer payer taxi nourriture wave côte ivoire toclo,NEGATIVE,1,15,0.23378973223021124,0.05615644683457102
713,Rechargement canal frais 200f j'ai pas aimé einh le pingouin. Ok,WAVE,rechargement canal frais aimer einh pingouin,POSITIVE,0,6,-0.053910194802404186,-0.03537202215952749
714,"Wave mon combat, merciiii",WAVE,wave combat merciiii,POSITIVE,0,3,0.05602239591479966,-0.03355703834237499
715,"Avec
Wave Côte d'Ivoire
on gagne toujours",WAVE,wave côte ivoire gagner,POSITIVE,1,4,0.5210305919712646,0.17786205965709076
716,Bonjour je vis une situation très désagréable avec wave . Cela fait une semaine maintenant que j'ai fais un dépôt de 55.500f sur le wave de mon grand frère et il se trouve son compte est bloqué pour litige et depuis lors j'appelle chaque jour pour me retourner mon argent on me savoir que le service concerné me contactera pour régler mon problème mais rien . Depuis le vendredi passé donc svp wave ramener moi argent sinon ah,WAVE,bonjour voir situation désagréable wave semaine dépôt wave grand frère trouver compte bloquer litige appeler jour retourner argent savoir service concerner contacter régler problème rien vendredi passer svp wave ramener argent,NEGATIVE,0,31,0.014413414886740951,-0.014750238964274878
717,"Je dis oh
Wave Côte d'Ivoire
excusez moi hein mais qu’est ce qui se passe si par inadvertance je supprime un coffre avec de l’argent a l’intérieur ?",WAVE,dire wave côte ivoire excuser hein passer inadvertance supprimer coffre argent intérieur,NEGATIVE,1,12,0.27903667308514707,0.09650498297125612
718,Je voudrais savoir pourquoi souvent tu fais un paiement et tu es toujours au même niveau ?,WAVE,vouloir savoir paiement niveau,NEGATIVE,0,4,-0.04499652109802624,-0.03328851514141922
719,Bonjour wave juste savoir quel est le montant maximal à épargner sur son compte pŕincipal ?,WAVE,bonjour wave savoir montant maximal épargner compte pŕincipal,NEUTRAL,0,8,0.0030885892776988163,-0.02608478187405323
720,"Wave, stp peux-tu mettre en place un système de suivi de budget dans l'App ?
Du genre une analyse budget qui permet de voir combien on a sorti comme argent et combien on a reçu comme argent pour un mois donné.
Cela permettra de faire attention à nos dépenses.
Merci.",WAVE,wave stp mettre place système suivi budget app genre analyse budget voir sortir argent recevoir argent mois donner permettre faire attention dépense,NEUTRAL,0,22,-0.026400799751708576,-0.02666668018622055
721,"Wave j'ai une suggestion à vous faire parvenir concernant la tontine qui faut améliore le système. Je m'explique si j'ai 10mille que je suis dans le groupe de dix personnes je reçois 100 mille selon des personnes , cela se fait en tout de rôle de façon mensuel. Les adhérents devait avoir au moins 200 mille francs dans les comptes pour la tontine .maintenant lorsque je reçois 100 mille des personnes mon compte est bloqué c'est après le remboursement de la seconde tontine des dix personne que le compte sera débloqué. Ensuite de suite vraiment cela la nous aider.
C'est juste mon expertise donc veuillez en compte
Yede Landry",WAVE,wave suggestion faire parvenir tontine falloir améliorer système expliquer groupe personne recevoir personne rôle mensuel adhérent devoir franc compte tontine recevoir personne compte bloquer remboursement tontine compte débloquer ensuite suite vraiment aider expertise vouloir compte yede landry,NEGATIVE,0,37,-0.031671561676033536,-0.028443679679047932
722,Comment ouvrir un point de retrait et dépôt ?,WAVE,ouvrir point retrait dépôt,NEGATIVE,0,4,-0.060082892094380884,-0.027907920305017916
723,Wave j'ai ma carte Visa wave. Ou pourrais je avoir le physique ??? Merci de m'éclairer ....,WAVE,wave carte visa wav physique éclairer,POSITIVE,2,6,0.13832805207397725,-0.24218706258800568
724,Même si je suis morte mon fantôme fera toujours les dépôts et les retraites avec wave ils connaissent que on souffre pour gagner,WAVE,mourir fantôme faire dépôt retraite wave connaître souffrir gagner,NEGATIVE,0,9,-0.006476173845696742,-0.03423886557747791
725,"Juste pour info.
Est-il normal de nous prendre 100f pour un dépôt ou pour un retrait ??? Juste pour se renseigner.",WAVE,info normal prendre dépôt retrait renseigner,NEGATIVE,0,6,-0.061026488843313936,-0.029113087758858118
726,Wave Côte d’Ivoire jusqu’à présent j’ai pas encore reçu ma carte,WAVE,wave côte ivoire présent recevoir carte,POSITIVE,1,6,0.5520991881653284,0.060921107763579105
727,"Wave Côte d'Ivoire
on t'attend au Tchad",WAVE,wave côte ivoire attendre tchad,NEGATIVE,1,5,0.5420789834114647,0.17612098264434545
728,Je voulais savoir à quoi sert la carte prépayée et à quel moment on peut s’en servir. Merci ￼,WAVE,vouloir savoir servir carte prépayer moment servir,NEUTRAL,0,7,-0.0005329655557303514,-0.09031901557939995
729,J'ai fait la mise a jour mais j'ai pas encore reçu la carte visa,WAVE,mise jour recevoir carte visa,POSITIVE,2,5,0.058360743105186234,-0.18992329230199112
730,"Direction
Merci à Wave",WAVE,direction wave,NEUTRAL,0,2,0.04575065334732027,-0.03422152259339347
731,Quelles sont les conditions a remplir pour bénéficier de la carte visa virtuelle ?,WAVE,condition remplir bénéficier carte visa virtuel,POSITIVE,2,6,0.06168933672596328,-0.1978709930510395
732,"Wave Côte d'Ivoire
C'est très bien qu'on a besoin de Connexion internet pour fonctionner...",WAVE,wave côte ivoire bien besoin connexion internet fonctionner,POSITIVE,1,8,0.27952254533873927,0.09773998702086736
734,Le pingouin choco,WAVE,pingouin choco,NEUTRAL,0,2,-0.052329293863306627,-0.038101255668140634
735,"Avec Wave vraiment on est à l'aise
il prenne vraiment soins de nous
et ils sont à notre écoute vraiment que Dieu vous bénisse du fondateur jusqu'à tout l'équipe
on se sent vraiment en sécurité avec vous",WAVE,wave vraiment aise prendre vraiment soin écoute vraiment dieu bénisse fondateur équipe vraiment sécurité,POSITIVE,0,14,-0.020432001569697617,-0.025862562415773185
736,"Wave Côte d'Ivoire
la carte est affiché chez moi comment la récupérer ?",WAVE,wave côte ivoire carte afficher récupérer,NEGATIVE,1,6,0.4775026370281792,0.07013310578104373
737,On fait cmnt pour recevoir les 5 k de wave,WAVE,cmnt recevoir wave,POSITIVE,0,3,0.2017060975207914,-0.05726403891659569
738,J'ai reçu 5000f deux fois grâce à mes achats wave merci,WAVE,recevoir fois grâce achat wave,POSITIVE,0,5,0.044535991260354534,-0.04752346703063807
739,C’est la partie où vous me donnez 50f 7 fois successif la qui me plait pas,WAVE,partie donner fois successif pler,POSITIVE,0,5,-0.05094127143459321,-0.0359367649963405
740,Bonsoir svp qui peux me donner le numéro whatssap de wave ? J’ai un problème avec mon compte,WAVE,bonsoir svp donner numéro whatssap wave problème compte,NEGATIVE,0,8,0.017258166070915015,-0.02816585130822531
741,"Wave ils ont taxé 1% a ma femme depot sur son propre compte hein
Je n’ai pas aimé hein",WAVE,wave taxer femme depot propre compte hein aimer hein,POSITIVE,0,9,0.008899759055075063,-0.01998352446462519
742,"Wave nous a facilité tout,merci à Wave",WAVE,wave faciliter wave,POSITIVE,0,3,0.2173051961734578,-0.0416006169706166
743,Pourquoi ils n'y pas wave au Bénin ??,WAVE,wave bénin,POSITIVE,0,2,0.04961934005085277,-0.03343358443720569
744,Je suis au Burkina et c’est Wave moi j’utilise tout les jours. Vraiment bravo,WAVE,burkina wave utiliser jour vraiment bravo,POSITIVE,0,6,0.014841426077591096,-0.0340706226694103
745,Eeeh wave j'ai deux comptes wave et j'ai zéro BONUS pourquoi mes deux puce comptes wave dessus et j'ai zéro BONUS,WAVE,eeeh wave compte wav zéro bonus puce compte wav zéro bonus,NEGATIVE,0,11,-0.022399031002410405,-0.05010542810485924
746,"On avait attendu le multi coffres.
C'est un bonheur de l'avoir.
Merci
Wave Côte d'Ivoire",WAVE,multi coffre bonheur wave côte ivoire,POSITIVE,1,6,0.5289027831893918,0.17199772086099802
747,"Mon pingouin
adoré",WAVE,pingouin adorer,POSITIVE,0,2,-0.05731678153314182,-0.04176211598856663
748,Tu n’as par wave tu n’auras par mon djè ( transfert),WAVE,wave avoir djè transfert,NEGATIVE,0,4,0.02277801185467854,-0.03325864918763014
749,J'ai toujours pas la carte visa ohhh,WAVE,carte visa ohhh,NEUTRAL,2,3,0.09652007614235068,-0.265482713186387
750,"Wave Côte d'Ivoire
svp faite en sorte qu'on puisse pas ouvrir avant la date d’échéance svp",WAVE,wave côte ivoire svp faite sorte pouvoir ouvrir date échéance svp,POSITIVE,1,11,0.2400302371138545,0.06747883941541145
751,Quand on me demande quel est mon animal préféré je réponds immédiatement pingouin,WAVE,demande animal préférer répondre immédiatement pingouin,NEUTRAL,0,6,-0.05408538457867496,-0.03665853913835308
752,Wavechou mon chouchou,WAVE,wavechou chouchou,NEUTRAL,0,2,-0.051871959412641014,-0.03167640228432689
753,"Je suis arrivé à la 79eme étape des cadeaux
sur wave je pensais que 10.000f va sortir djaaaaaaaaa c’est un 50f encore
Merci
Wave Côte d'Ivoire
pour tous",WAVE,arriver étape cadeau wave penser sortir djaaaaaaaaa wave côte ivoire,NEGATIVE,1,10,0.4006412488845828,0.10675515181005657
